instances,feature_PIC,feature_POIC,feature_neutrality,feature_lostrictmax,feature_lomax,feature_lostrictmin,feature_lomin,feature_yskew,feature_ykurtosis,feature_sqrDcorSASp,feature_sqrDcorSRtn,feature_sqrDcorSSp,feature_sqrDcorSARtn,feature_sqrDcorSASpRtn,feature_sqrDcorASp,feature_sqrDcorARtn,feature_sqrDcorSpRtn,feature_sqrDcorASpRtn,feature_sqrDcorSSpRtn,feature_GX1,feature_GX2,feature_GX3,feature_PX1,feature_PX2,feature_PX3,feature_EX1,feature_EX2
CartPole-v1#18.62#1.3#0.01#0.35#13.0,0.6449071338663062,0.004163683769125327,0.002710576259489303,0.07,0.07,0.07,0.08,2.462478597112331,6.740082026579342,0.8062672810162476,0.12638219764197825,0.7849406468582113,0.10571733916814553,0.1579662379543737,0.13963646805482338,8.402622751551175e-05,0.13549352035332368,0.0083779663696803,0.17765436387589384,0.45272525027808674,0.5466363020055157,1.0,0.4036673180598115,1.0,0.971941937298974,1.0,0.03633336597786701
CartPole-v1#12.74#1.3#0.01#0.95#19.0,0.6945234468176691,0.0023469285177094013,0.004720857644770688,0.05,0.06,0.13,0.13,1.9621951659256782,3.7785667353744907,0.8265932360176713,0.11804347199150236,0.8371983549190334,0.09872406908313476,0.11893847790565028,0.09760281555950454,0.0003294335777816194,0.11996781262890627,0.0025057039677598317,0.1384847079675875,0.6831120891602187,0.7623340668701643,1.0,0.1037575566004188,0.6215180370619148,1.0,1.0,0.11062883760321832
LunarLander-v2#44.285714285714285#1714.2857142857142#0.8999999999999999,0.4231619681680703,0.00787005138594199,0.0,0.09,0.09,0.12,0.12,-0.6555158914734425,0.35809937329044894,0.8715513560336571,0.16517440251366,0.99293182009353,0.12892084052023497,0.1297658938132825,0.0003938898426860478,0.00022773670026986082,0.16447295935839684,0.00022885944817627304,0.16612507894135523,0.5150603096401247,1.0,0.8238520418619255,0.9174926441697907,1.0,0.48854751330839324,0.8715880675162044,1.0
CartPole-v1#0.98#0.1#0.06999999999999999#0.05#1.0,0.42705391974227336,0.0023151621509247514,0.003486730660643704,0.1,0.1,0.09,0.09,1.5814873728387406,2.4907021415209343,0.5741296481102587,0.0988838606959558,0.5273236038264286,0.0988640246883389,0.5117425542866164,0.3333790769304505,0.0003199344116153287,0.09293822606951932,0.2582423433516126,0.47972535850363773,1.0,0.6304879827561058,0.9769054989222566,0.11208823327143941,0.3997575820094904,1.0,1.0,0.3232592682409289
CartPole-v1#18.62#0.7#0.01#0.05#19.0,0.2851875580715526,0.002421534228385626,0.03831837700895818,0.08,0.1,0.09,0.12,1.114600408360193,1.5823011623658862,0.425614481687681,0.13011682390123663,0.4061010618769101,0.1293720761568711,0.43403754681392187,0.4805727167460434,0.00018373087632764446,0.07973134275915873,0.48252909973005687,0.4149476047427047,0.9131803962460897,0.7395411887382692,1.0,0.006998406945845873,0.3246553519806109,1.0,1.0,0.18998326652916692
CartPole-v1#18.62#0.1#0.01#0.05#7.0,-4.7630224814271985e-08,-3.873961376803892e-14,1.0,0.0,1.0,0.0,1.0,,,0.3070886815112122,0.4472653489339366,0.2906183645747763,0.43921153089712767,0.3073494232057675,0.6772729444111159,-0.0002048269486552926,0.13725324286262353,0.6771945888527934,0.290883038292451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LunarLander-v2#27.142857142857142#1142.857142857143#1.5,0.6205019085429109,0.030486307206166796,0.0,0.07,0.07,0.09,0.09,-0.8705933647793226,1.0155842049051662,0.6210926369778993,0.2151628680908297,0.9937182920908761,0.1264468705407039,0.12667702383141716,0.0006454094229744565,0.0014364510300192888,0.21175887872172924,0.0014373985502751142,0.21551862098733213,0.7042913917823145,0.469930588456285,1.0,1.0,0.6470141608519034,0.8187554900002891,0.861117243680137,1.0
MountainCar-v0#0.05#0.005#0.001642857142857143,1.0350833398452846,0.09018615168271815,0.0,0.06,0.06,0.13,0.13,-0.0931252146755345,-1.1495939260198007,0.18724625611965184,0.035382239169990636,0.9937986393842291,0.007877917168588013,0.007884878767986318,0.0006522537839849718,0.0017855968945757806,0.03508914216391152,0.0017849114892281568,0.035422925667368314,0.7899647647708198,0.8985739561752385,1.0,1.0,0.9618404759747515,0.8063332427290024,1.0,0.9994241900778859
CartPole-v1#12.74#1.9#0.19#0.05#19.0,0.3937598485933187,0.002311089672693253,0.01843021386048392,0.07,0.07,0.05,0.07,0.5478769474934994,0.3267120483071415,0.5786464675500758,0.11635524929410475,0.5428675322434832,0.11516863656425831,0.5796086902673883,0.3456670521077032,0.0010391484055238818,0.10577336689508264,0.31564758161684575,0.5500471656765015,0.539975034478593,0.8500659371633933,1.0,0.5642661666328808,1.0,0.9759831745388202,1.0,0.13845592297371953
LunarLander-v2#10.0#2000.0#0.5,0.8726060236511279,0.01612160231428794,0.0,0.11,0.11,0.12,0.12,0.4306591309084101,-0.1258703213123007,0.9271682198195791,0.9952844567167005,0.964593439665425,0.9584903576441295,0.9584920456181864,-0.0002250743082445533,-0.0002621038582812432,0.9594076934000825,-0.00026258162370798956,0.9952870079844348,0.6645505181746506,1.0,0.4508461464646746,1.0,0.32722158634047444,0.3547645243634638,0.23902601392127082,1.0
CartPole-v1#6.859999999999999#1.9#0.19#0.65#19.0,0.6660557214417584,0.003650140784046213,0.003273378653174049,0.09,0.09,0.1,0.1,2.4582845171756595,7.165792539633989,0.8075351299813891,0.09041183893082895,0.8562200066810742,0.06918105910498099,0.08276935805316887,0.09210994058227721,0.00037679488597184185,0.09401922964895609,0.0017914617901981526,0.10474142573569087,-0.0,0.28366664523181784,1.0,-0.0,0.8284022463721519,1.0,1.0,-0.0
MountainCar-v0#0.6#0.005#0.01,-4.7630224814271985e-08,-3.873961376803892e-14,1.0,0.0,1.0,0.0,1.0,,,0.12541219934084746,0.008878128487754959,0.9723064614982243,0.001865472664712155,0.0018671958012052813,0.0005755680728117471,0.0010196818070590506,0.008690024139369004,0.0010196708990296388,0.008891136900976537,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CartPole-v1#12.74#1.9#0.06999999999999999#0.35#7.0,0.6945376674159396,0.004928725729956118,0.0020215952629745733,0.11,0.11,0.1,0.1,1.3818833723209833,1.7589006604677966,0.6786277698300653,0.2037354514241463,0.9025375079771671,0.1162878562117995,0.12621991067628827,0.06261207724155478,0.001275892337568297,0.21073052745892434,0.0019465180616267492,0.2167131232878979,1.0,0.5980502676450776,0.6657946045588288,0.03174481429192008,0.08554042680278019,1.0,1.0,-0.0
CartPole-v1#12.74#0.7#0.13#0.05#7.0,0.40517538221840965,0.0032928558361297374,0.005598529429262958,0.09,0.09,0.05,0.05,0.7594220826318208,0.7630308427197705,0.5750204765473281,0.11236429853609836,0.5393499236075304,0.11111591881393458,0.5661416617009433,0.3309235948833545,0.0007904124483391179,0.1025591465707055,0.2932889712919762,0.5377355086552494,0.9331322272498744,0.7993966817496229,1.0,0.1761363636363636,0.9074675324675325,1.0,1.0,0.6601073345259392
MountainCar-v0#0.3642857142857142#0.001142857142857143#0.001642857142857143,0.07547142025334141,0.002451277472496318,0.8136390883960597,0.06,0.31,0.0,0.9,4.944525229448367,24.35100980092181,0.06124150951627371,0.056963841021666836,0.9936535883291543,0.003837825355285056,0.003838219565435349,-0.00011020611769672264,0.0010196818070590506,0.05707187484456224,0.001019652151151579,0.0569699192695558,0.0,0.0,1.0,1.0,0.08244680851063885,0.0,1.0,0.0
LunarLander-v2#44.285714285714285#1142.857142857143#0.3,0.5582473390506961,0.002780877714731289,0.0,0.09,0.09,0.11,0.11,-0.7826543434861385,0.7700963609796205,0.6844652154071857,0.1326195210698014,0.9909883515167782,0.08067050230514312,0.08157766410165684,0.00021264299007161912,0.00027514448590614795,0.13099210432404093,0.00027204791558542663,0.13391653131185804,-0.0,0.8508003474901341,1.0,0.9576525012073673,1.0,-0.0,0.7200282086230707,1.0
CartPole-v1#18.62#0.7#0.06999999999999999#0.35#1.0,0.5268527413104556,0.0028348619846176384,0.0007919254658385093,0.13,0.13,0.11,0.11,1.6676938268641313,5.622944098557102,0.6254355630332854,0.3048537131972208,0.9836705466067243,0.14882047529666725,0.16158056998742704,0.011864076772205044,0.0003613439683689147,0.3063922604903608,0.0004960096833660022,0.3239345388438936,0.6095629391449328,0.6554275336429677,1.0,0.3613992982242948,1.0,0.5535977397353911,1.0,0.6193681268159918
MountainCar-v0#0.12857142857142856#0.0030714285714285717#0.007214285714285715,0.15231179194574282,0.012334599754985479,0.7698272791620722,0.08,0.23,0.0,0.87,5.259727204225494,29.138068998974774,0.09887480195310677,0.017021101506299447,0.9777500251448541,0.0023095437773524175,0.002310636495936946,-0.0002478231863987179,0.0010196818070590506,0.01670257653529721,0.0010196590398196942,0.01703147780223877,0.0,0.0,1.0,0.07196870925684491,0.0,1.0,1.0,0.0
CartPole-v1#12.74#0.7#0.13#0.35#1.0,0.5264126398894058,0.0068662840357124975,0.0,0.1,0.1,0.1,0.1,2.6362998172856837,11.296813982819295,0.5627620639457751,0.3011648018759487,0.9791244513924144,0.1321960701251816,0.1397524312594592,0.0166790736539441,-0.00037137266317130137,0.30350082401690914,-0.00023270728973595042,0.3136735427244287,0.6625829234685964,0.5417916031718512,1.0,0.33726960539213424,1.0,0.5352621989912836,1.0,0.03990056202515321
LunarLander-v2#32.85714285714286#1428.5714285714287#0.3,0.7741708468256925,0.007257982565919585,0.0,0.09,0.09,0.09,0.09,-0.6239682601150913,-0.08673816505607723,0.622580923543963,0.18694209679199275,0.9885790043618606,0.10914120770524875,0.10992204234189096,0.00010622448153776617,-0.00020597447931938504,0.1829293529467758,-0.00020683113276450424,0.1881762873507855,-0.0,1.0,0.30551350235275126,0.0785711316447719,0.17563418011782864,1.0,1.0,0.2328209839206058
MountainCar-v0#0.20714285714285713#0.005#0.0030357142857142857,0.955800870106597,0.05892936850903008,0.012750439174352217,0.07,0.07,0.08,0.17,0.4229193067514304,-0.9291959650729762,0.14465615940996276,0.020109372034678736,0.9898862805932948,0.004029819761898607,0.004032594419761462,-0.0003176101037077675,0.0013995549432691743,0.02049538554568265,0.0013995231454599,0.02012758438171549,0.25285688266364287,0.4196635781977991,1.0,1.0,0.9701877437849524,0.5371434277926596,1.0,0.8478503430429931
CartPole-v1#0.98#1.3#0.06999999999999999#0.35#1.0,0.8612605865598206,0.00846344873559074,0.0,0.11,0.11,0.09,0.09,1.8586462148448828,3.7467062223201673,0.205097589142524,0.23433073372655083,0.9660803565660997,0.03860568599736248,0.038643272907724464,0.024896767739337237,9.853496579349759e-05,0.23951088110664306,0.00010164229174182906,0.23449827721250685,-0.0,0.42204545235718716,1.0,-0.0,1.0,0.8885599972016062,1.0,-0.0
CartPole-v1#0.98#1.3#0.06999999999999999#0.95#13.0,0.839199522099259,0.008359564897966992,0.0015,0.06,0.06,0.12,0.12,2.3014010093418347,5.041631624850565,0.7838079402884132,0.11009804634154925,0.8696137368325066,0.08348592873525117,0.08853177595162201,0.08628918161585405,0.001284392257553186,0.11734711117690678,0.0018046240781753105,0.11557889361507055,0.35001899023451327,0.35143199242965567,1.0,-0.0,0.2708035189452094,1.0,1.0,-0.0
MountainCar-v0#0.6#0.0037142857142857147#0.00025,0.969470292732789,0.11184866457061232,0.006281565656565656,0.09,0.09,0.11,0.15,0.47591860296428756,-0.9700497264116321,0.32283808967854316,0.3231942070587287,0.9990662072293769,0.1121249495132307,0.1121496900837651,0.002527986407111778,0.007531964830425839,0.3334396436891567,0.007532192562885125,0.323271751019073,0.24785773208603865,0.9590345624835156,1.0,1.0,0.9580533855809038,0.20197441999310467,0.9904646698697197,1.0
CartPole-v1#0.98#0.1#0.13#0.65#7.0,0.4710316369573564,0.0019996826930837597,0.007768555116381204,0.06,0.06,0.14,0.14,2.1183970506036185,3.819128473902741,0.6767947155107766,0.08867936923314212,0.6265800638573914,0.0876079065477799,0.3353128276633401,0.2653342126808991,0.0005939766353641238,0.09388367525099994,0.09892365828351853,0.32047658320082195,0.980800667363241,1.0,0.8976035592706193,-0.0,1.0,0.9137162935252731,1.0,0.9025907400282158
CartPole-v1#6.859999999999999#0.1#0.01#0.95#7.0,0.5619593763125803,0.004221105607263987,0.0044587725076855505,0.07,0.07,0.13,0.13,2.2909466308993567,5.267456519565451,0.6812746111355251,0.08996006276754812,0.6390417086136377,0.08887602044954752,0.34001138213919224,0.24766354053094783,0.0002399478164854091,0.09618315336206697,0.09232182634993981,0.3274947088996071,0.8489989415465348,0.7519268325407356,1.0,0.2871627584674019,1.0,0.867567938601939,1.0,0.8582559094573924
CartPole-v1#0.98#0.7#0.06999999999999999#0.95#7.0,0.7086249881049123,0.003405083839253642,0.0026533973273103707,0.08,0.08,0.1,0.1,3.0832828324558412,11.225153339756305,0.7912158572503385,0.11859110713382306,0.8743504924895804,0.08768482368434384,0.09554935859362244,0.09063871915772106,0.0008753018163850191,0.12305448952448995,0.001695048044522092,0.12716471621139436,0.031947872827228795,0.05982572715730311,1.0,0.03629123693202697,0.06299799044483889,1.0,1.0,-0.0
CartPole-v1#18.62#0.7#0.06999999999999999#0.65#13.0,0.6409638761989158,0.0030910638173536117,0.003032679738562091,0.08,0.08,0.12,0.12,1.4409292759348045,1.6435248787380266,0.8080005176540986,0.10272111279972947,0.775337159433364,0.09104987461706118,0.13958729522994373,0.13887188634725356,0.0012934106041190198,0.1093844538932412,0.008997453909071954,0.14962185910510575,0.37685370698123244,0.6613476941983892,1.0,0.5501924591024407,1.0,0.9109083850931677,1.0,-0.0
LunarLander-v2#10.0#1714.2857142857142#1.2999999999999998,0.8238253884631259,0.007004993992303456,0.0,0.15,0.15,0.09,0.09,0.7927312976598572,0.12047953735395467,0.9351344072852124,0.9889218608978179,0.9793251647095393,0.9461635383253575,0.9461674260330323,-0.0001587563029944054,-0.0002495137037029932,0.968436389361233,-0.00024955506775202875,0.9889267293640406,0.9748962079870941,1.0,0.6879519155064223,1.0,0.735181140741066,0.7776832090183642,0.4739524968187438,1.0
LunarLander-v2#10.0#1428.5714285714287#1.7,0.8053384592667829,0.006863649271864461,0.0,0.14,0.14,0.06,0.06,-0.028285183038261403,-0.49674811909859784,0.9307918313655171,0.9748401459305396,0.981196508110383,0.927415740572049,0.9274248557579211,-0.00011850708786160336,0.00023740132175945362,0.9560671721144369,0.00023738672541770086,0.9748509736084675,0.48414972417360813,0.018908838693043887,1.0,0.5600576871852769,1.0,0.6664854982433378,1.0,-0.0
LunarLander-v2#38.57142857142857#571.4285714285714#1.7,0.6602050930226915,0.039680726053599735,0.0,0.11,0.11,0.1,0.1,-0.7811675007111007,0.8906216040965051,0.7606108124062951,0.17020287125838915,0.9971077152625212,0.11345759135612944,0.11386699880978864,0.00222358033995559,0.003161845639008041,0.16887353410979955,0.003162704668053211,0.17071558875432968,0.9659200693917169,1.0,0.9858763884349361,1.0,0.8868133707948866,0.8454829832126951,0.6910686551640134,1.0
CartPole-v1#6.859999999999999#1.9#0.13#0.05#19.0,0.45267333345523,0.0032202703740901,0.002577380952380952,0.07,0.07,0.09,0.09,0.3079680155835776,-0.8367370951951472,0.5474048735110556,0.09548190800981884,0.507819937472397,0.09560538523177066,0.5214575752560059,0.352311632788476,3.3121517703322753e-05,0.09397971950394206,0.2987026084688025,0.4909956772316425,0.6960999358014124,1.0,0.5050770383051573,0.11616094030533158,0.9879339377516085,1.0,1.0,0.5236762199320473
LunarLander-v2#32.85714285714286#2000.0#1.7,0.4534462482252002,0.014089911088757234,0.0,0.1,0.1,0.07,0.07,-0.9494695107841458,1.3274161759004004,0.8413609674945818,0.16818299119075414,0.997835454521821,0.12624264547702935,0.1267901748545274,0.0003737526512205264,-3.374902764999763e-05,0.16728884805210792,-3.560441455553548e-05,0.16882148689728385,1.0,0.8485468408622204,0.8530564745248465,0.9642048462689794,1.0,0.08584929846789323,0.5878104116558991,1.0
LunarLander-v2#27.142857142857142#571.4285714285714#0.8999999999999999,0.8609276409768314,0.04103288390340143,0.0,0.1,0.1,0.09,0.09,-0.888736691278012,0.8268553140340118,0.4470993843959035,0.20525443181270314,0.9839943801834328,0.09327708498380935,0.09342816970567162,0.001125634839697426,0.003319934475167521,0.20425069008603466,0.0033208644185761336,0.2055843392109575,0.6409444788929265,1.0,0.4188364605020597,0.20867851971289775,1.0,0.6433957632457064,1.0,0.28999665654173
CartPole-v1#12.74#1.3#0.01#0.35#7.0,0.6309603039287563,0.004919954784230827,0.005523068162774045,0.08,0.08,0.08,0.08,2.101936050785076,6.756507989063865,0.7593338271694405,0.18459867449689915,0.8597581273670641,0.12581852209693256,0.14743435071846708,0.09663760101762982,0.00016607463681311873,0.18901823240406695,0.002554541099023551,0.20899790464586165,0.7061269245974505,0.44837778205169293,1.0,0.24047369064054977,1.0,0.4406586916004605,1.0,-0.0
LunarLander-v2#21.42857142857143#1142.857142857143#0.8999999999999999,0.8636162506179068,0.012529102485976495,0.0,0.1,0.1,0.13,0.13,-1.016563299667471,0.5202891570534036,0.5593037958699038,0.5527576352329977,0.9844155380740062,0.32085096029269117,0.3210669317441224,-0.00011465069452604129,0.00015119916321928282,0.5424455961635771,0.00014973049851986804,0.5531608105530204,-0.0,0.9066224512229287,1.0,1.0,0.2742372839520513,0.2191370504264889,1.0,-0.0
CartPole-v1#0.98#1.9#0.19#0.95#19.0,0.7086249881049123,0.003405083839253642,0.0026533973273103707,0.08,0.08,0.1,0.1,3.0832828324558412,11.225153339756305,0.7912158572503385,0.11859110713382306,0.8743504924895804,0.08768482368434384,0.09554935859362244,0.09063871915772106,0.0008753018163850191,0.12305448952448995,0.001695048044522092,0.12716471621139436,0.031947872827228795,0.05982572715730311,1.0,0.03629123693202697,0.06299799044483889,1.0,1.0,-0.0
LunarLander-v2#50.0#857.1428571428571#0.8999999999999999,0.5733855954824598,0.018791984438780496,0.0,0.11,0.11,0.09,0.09,-0.12349503173306586,-0.5626565254710263,0.743129920337606,0.1399513207736786,0.9904643800069479,0.09067470933866542,0.0911881814974482,0.0015759969049942175,-0.00046276628333481306,0.1388030978444511,-0.0004634327195929623,0.14061499919623904,0.6338246083448986,1.0,0.875383432537344,1.0,0.6415513237549112,0.882905254128359,0.6123317834847042,1.0
CartPole-v1#18.62#0.1#0.01#0.05#13.0,-4.7630224814271985e-08,-3.873961376803892e-14,1.0,0.0,1.0,0.0,1.0,,,0.30037479830870206,0.44790485765721155,0.2916266485104472,0.4435701370668048,0.3004508284950295,0.6771152426364525,-0.0002048269486552926,0.13854280921775045,0.6770923558748548,0.291703286712866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CartPole-v1#6.859999999999999#0.1#0.19#0.95#19.0,0.36161082736794814,0.002315173773334935,0.009986023678170251,0.07,0.07,0.09,0.11,1.6791015153297562,2.5614193565245227,0.5875092778536763,0.08331896380271377,0.556470569893733,0.08342695773748343,0.5245391750450942,0.3123841298998785,0.0002976857974379822,0.08474991552199326,0.2514955704890503,0.5023187538328049,0.7167990564436145,0.7356791193473736,1.0,0.6491954079530711,0.49328225593221386,1.0,1.0,0.4997417244199562
LunarLander-v2#10.0#571.4285714285714#0.7,1.0760570919595471,0.026072551681869005,0.0,0.11,0.11,0.12,0.12,0.6028919872701126,0.10367205036507832,0.9290238463163867,0.9964928869763543,0.9713438830510785,0.9559589178813795,0.9559572336334833,-0.0004436302927958524,-0.0004721532122758751,0.967042678451474,-0.0004720100406990444,0.9964938115592954,1.0,0.9916933298981541,0.3721725652822618,1.0,0.3963046848990758,0.13397132041449858,0.15162219788370382,1.0
MountainCar-v0#0.20714285714285713#0.0030714285714285717#0.004428571428571429,0.4980401874922399,0.027450692733145793,0.16516078715708546,0.1,0.1,0.02,0.44,2.550832671845408,6.875103481147239,0.11132514038088517,0.034634173420626774,0.9861112236435856,0.003942593353877153,0.003943924925955193,0.00015130795118167866,0.0010196818070590506,0.03427971891904449,0.0010196421608770568,0.034645578174864314,-0.0,-0.0,1.0,1.0,0.8671837336585091,-0.0,1.0,-0.0
MountainCar-v0#0.12857142857142856#0.0005#0.0030357142857142857,-4.7630224814271985e-08,-3.873961376803892e-14,1.0,0.0,1.0,0.0,1.0,,,0.023504838069358363,0.007431958449632721,0.9879554930750488,0.0011908366005087456,0.0011908738303826087,-0.00034448333117737136,0.0010196818070590506,0.007515957118239941,0.0010196858030930788,0.007433353248857241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CartPole-v1#0.98#1.9#0.06999999999999999#0.05#7.0,0.4355242265652004,0.0023151737741284105,0.005089775864232386,0.1,0.1,0.11,0.13,2.012197079002078,5.4810551473305065,0.7172262692388647,0.09763033083332424,0.6555908248142929,0.09500956738917428,0.24938071309824827,0.23009388560135421,0.00021336482307721282,0.10467652674623115,0.049342215892671556,0.24092066454373146,0.226682011479368,0.3302093689689456,1.0,0.0542777259101538,0.5889193534300899,1.0,1.0,0.2279283838927023
LunarLander-v2#21.42857142857143#1428.5714285714287#0.8999999999999999,0.8955812572276391,0.013408793822134113,0.0,0.07,0.07,0.11,0.11,-0.9081924802343342,1.026110454321616,0.5892483528592467,0.489343328475134,0.9854616427364524,0.29944591492243877,0.29971065521903983,-0.0003928207678927911,-0.00019707113501520485,0.47715887362248843,-0.00019845562706896936,0.4898135415449789,-0.0,1.0,0.8830637976112591,-0.0,1.0,-0.0,-0.0,-0.0
MountainCar-v0#0.20714285714285713#0.005#0.005821428571428572,0.5336316788070337,0.02956921365094528,0.13390527504336291,0.11,0.11,0.04,0.38,2.247263964353227,5.496686658104007,0.14962226230651537,0.024965418727663828,0.9825451975778816,0.002823081451430216,0.0028258365602035034,0.00024107127766777062,0.00013355009856432445,0.02496127564476987,0.00013357878887271994,0.024982526708122777,0.44259775758962533,0.9050933513088975,1.0,0.9891171737098952,1.0,0.9648206312947772,0.815001984225408,1.0
LunarLander-v2#38.57142857142857#2000.0#0.8999999999999999,0.45566298863425403,0.00569680984255283,0.0,0.08,0.08,0.07,0.07,-0.41829609203004975,0.6879946455444461,0.8151171363474353,0.18859098562064835,0.9934468398223841,0.14675068941731545,0.14773762695975426,0.0010792286429623377,0.0002424641195313436,0.18665388764791693,0.00024393206934550238,0.18977202288072306,0.3564377104730553,0.39162543044083425,1.0,1.0,0.6466381208720455,0.40773613188399027,1.0,0.05616868165596302
CartPole-v1#12.74#1.3#0.06999999999999999#0.95#1.0,0.5602626853723787,0.004874751108648117,0.003106351236146633,0.08,0.08,0.09,0.09,1.1142833241000467,2.2859810846293707,0.2844870236191053,0.30677071114813886,0.996478646127208,0.06703138086801881,0.06768839025722433,0.005230036592528294,-0.000319037014294196,0.3083183388760767,-0.0003144404487595967,0.3089337296011478,0.33184376034425683,0.6686527639854354,1.0,0.813307299489336,1.0,0.5258335836587562,1.0,0.053851907255048743
MountainCar-v0#0.12857142857142856#0.0037142857142857147#0.0030357142857142857,0.8924788982001031,0.04746133799713864,0.015096534397685291,0.11,0.11,0.05,0.16,0.7892895246387382,-0.20580776003076195,0.12435089695881245,0.10190567773339528,0.9900366789950945,0.008770579673115281,0.008772385860613793,-2.6122237062169576e-05,-0.00029663490726067673,0.10232292622375491,-0.0002965838793276306,0.10191886203388656,-0.0,-0.0,1.0,1.0,0.7274704424778761,-0.0,1.0,0.45568122340304484
MountainCar-v0#0.3642857142857142#0.0037142857142857147#0.008607142857142858,-4.7630224814271985e-08,-3.873961376803892e-14,1.0,0.0,1.0,0.0,1.0,,,0.11382117721372322,0.01586625973772496,0.9750957044347838,0.0023219853842153556,0.00232349672354844,0.0005245362286914159,0.0010196818070590506,0.01564443458278392,0.0010196120877566672,0.01587931662256385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CartPole-v1#12.74#0.7#0.06999999999999999#0.35#13.0,0.5499129481633402,0.0023151737742986077,0.0047101239243293215,0.08,0.08,0.11,0.11,1.5788794496593008,1.8714117018708905,0.7474702370266626,0.0885093372323525,0.6893395793787428,0.08401957550520994,0.16913054306507327,0.1987128728047448,0.00019819844042122126,0.09814157338386621,0.022139996592738416,0.16811257391414758,0.5017998065360205,1.0,0.9182727772519764,0.02701577753860169,1.0,0.49722372993305464,0.9763535997321586,1.0
CartPole-v1#18.62#1.9#0.01#0.65#1.0,0.6132741952922189,0.004816420437772357,0.004652958152958153,0.07,0.08,0.06,0.06,0.13096031171515513,-0.22759799798964586,0.43647957530290116,0.3257603428354358,0.9983836158953822,0.10903100590275064,0.1126387348034462,0.0013100331781491594,-0.00034739756562965975,0.3257801400549036,-0.00033976700448860663,0.33352022638124035,0.31376866109450813,0.6659534671847717,1.0,1.0,0.5831300235392527,0.3048252786908101,1.0,0.41253050028037525
LunarLander-v2#21.42857142857143#1428.5714285714287#1.7,0.7867181658780187,0.03906215567187554,0.0,0.11,0.11,0.05,0.05,-0.5434309819709157,-0.12417279151646099,0.6581403804168701,0.19382519658626743,0.9914248971007757,0.12497895265533868,0.12518902337625568,0.002154207467349155,0.003532010495322079,0.1879913668433073,0.0035329092968209683,0.19413192892834544,0.834777533315116,0.4060280472567082,1.0,0.4385515444896072,1.0,0.381917350017718,1.0,0.4569865370084805
CartPole-v1#12.74#1.9#0.13#0.35#1.0,0.4704772339735501,0.0024157764599654257,0.00662381579772884,0.11,0.11,0.09,0.09,0.43100269287825665,-0.28697361491365747,0.5044910995064148,0.320735884422021,0.9962888148919709,0.12368117641457017,0.12940559862507414,0.008112194516699481,0.00015698009533088387,0.32168250131787035,0.0002403139532313967,0.3313087013188885,0.32688687318158477,0.571256204004792,1.0,1.0,0.788018614535473,0.9259747542822288,1.0,0.14446751089889973
CartPole-v1#6.859999999999999#1.3#0.13#0.65#7.0,0.7412674934445262,0.003476699503127151,0.0007037037037037037,0.07,0.07,0.11,0.11,1.4538840300869627,1.7009601796105684,0.6672769268106064,0.1598314185001315,0.9023770613559301,0.08782881855497672,0.09361902756884118,0.07850477232585289,0.0005915587989476868,0.16310685182897788,0.0011448413299840667,0.1675722321537124,0.04125243455067383,-0.0,1.0,-0.0,1.0,0.499670112161865,1.0,-0.0
CartPole-v1#0.98#0.1#0.19#0.65#1.0,0.6933038496515813,0.0031433305026802947,0.0,0.1,0.1,0.08,0.08,2.2968095179676857,5.226560067533672,0.7196352138296236,0.1236920900374538,0.8775674934272986,0.08408507044208437,0.08861764284638467,0.07759893911794609,0.0007528928444840532,0.12802152324092417,0.0012065367048632275,0.1291350703930778,1.0,0.3122912214827014,0.15080340315739785,-0.0,1.0,0.09134364584447419,1.0,-0.0
LunarLander-v2#38.57142857142857#1428.5714285714287#1.5,0.5230753303728559,0.017122607866734918,0.0,0.13,0.13,0.1,0.1,-1.0090668433037182,2.647202509333864,0.8173673046777877,0.15030974417655268,0.9964457161961636,0.10323787647676859,0.1037789916793329,0.002223621271570564,9.613812561564257e-05,0.14851991780783744,9.687073896867199e-05,0.15095491551637372,0.7938527976248514,1.0,0.9677779074182559,0.8274483603240623,0.774618590973491,1.0,0.7249951611917483,1.0
CartPole-v1#12.74#0.1#0.01#0.95#19.0,0.4362791630390277,0.003288295550681968,0.018367862019567412,0.04,0.04,0.12,0.13,2.2618549447126,8.544736372938267,0.5519934418938189,0.1062881982315275,0.5265460241232708,0.10642287308517928,0.5607985391113067,0.3582421318048486,0.00036525127454792224,0.09324590590537851,0.3430473639148601,0.5382508521708602,0.914586621147219,1.0,0.914586621147219,0.5313603683148336,0.9163723511604441,1.0,1.0,-0.0
CartPole-v1#12.74#1.9#0.01#0.05#1.0,0.5135730554662161,0.003265151484778993,0.0032795114093068056,0.11,0.11,0.06,0.06,0.11898053160720098,-0.5076729962303483,0.8940395343473045,0.318863326590131,0.9747240961621214,0.24374775872994553,0.38177338861935306,0.012287408686082583,-0.000524800216678785,0.32048243068876836,0.0011588178277744555,0.463301312155454,0.9246965586884207,0.8975873198162522,1.0,0.45454425612880256,1.0,0.7673735460709311,1.0,0.7167549338589785
